date,darshans,weekend,summer,temp_max,temp_min,humidity,rainfall,google_trend_score,is_public_holiday,is_festival,is_brahmostavam,rolling_avg_7,lag_1,month_sin,month_cos
2023-04-23,74873,1,0,39.3,27.8,64,7.2,14,0,0,0,65460.0,72631.0,0.8660254037844387,-0.49999999999999983
2023-04-24,63870,0,0,36.6,26.1,67,0.5,21,0,0,0,65270.28571428572,74873.0,0.8660254037844387,-0.49999999999999983
2023-04-25,62971,0,0,35.6,26.0,69,1.6,47,0,0,0,64704.857142857145,63870.0,0.8660254037844387,-0.49999999999999983
2023-04-26,63382,0,0,36.1,25.4,67,2.0,19,0,0,0,64204.142857142855,62971.0,0.8660254037844387,-0.49999999999999983
2023-04-27,65910,0,0,37.2,25.4,63,0.5,14,0,0,0,64537.28571428572,63382.0,0.8660254037844387,-0.49999999999999983
2023-04-28,59071,0,0,37.9,26.0,64,1.4,13,0,0,0,65855.85714285714,65910.0,0.8660254037844387,-0.49999999999999983
2023-04-29,75652,1,0,35.6,26.0,68,2.7,13,0,0,0,66101.14285714286,59071.0,0.8660254037844387,-0.49999999999999983
2023-04-30,82582,1,0,36.3,25.2,68,4.0,10,0,0,0,66532.71428571429,75652.0,0.8660254037844387,-0.49999999999999983
2023-05-01,81183,0,1,34.5,24.2,77,44.9,14,0,0,0,67634.0,82582.0,0.49999999999999994,-0.8660254037844387
2023-05-02,75789,0,1,30.9,23.7,80,3.6,9,0,0,0,70107.28571428571,81183.0,0.49999999999999994,-0.8660254037844387
2023-05-03,68953,0,1,32.7,23.7,77,0.2,10,0,0,0,71938.42857142857,75789.0,0.49999999999999994,-0.8660254037844387
2023-05-04,64707,0,1,34.0,25.2,77,4.7,10,0,1,0,72734.28571428571,68953.0,0.49999999999999994,-0.8660254037844387
2023-05-05,59849,0,1,32.0,24.0,86,36.9,10,1,0,0,72562.42857142857,64707.0,0.49999999999999994,-0.8660254037844387
2023-05-06,76392,1,1,31.5,25.1,84,12.3,9,0,0,0,72673.57142857143,59849.0,0.49999999999999994,-0.8660254037844387
2023-05-07,74876,1,1,34.0,25.3,71,0.0,10,0,0,0,72779.28571428571,76392.0,0.49999999999999994,-0.8660254037844387
2023-05-08,65904,0,1,34.5,24.5,70,0.0,11,0,0,0,71678.42857142857,74876.0,0.49999999999999994,-0.8660254037844387
2023-05-09,65237,0,1,35.8,24.8,70,0.0,12,0,0,0,69495.71428571429,65904.0,0.49999999999999994,-0.8660254037844387
2023-05-10,61510,0,1,36.8,25.1,65,0.0,13,0,0,0,67988.28571428571,65237.0,0.49999999999999994,-0.8660254037844387
2023-05-11,67853,0,1,37.4,24.6,59,0.0,12,0,0,0,66925.0,61510.0,0.49999999999999994,-0.8660254037844387
2023-05-12,71763,0,1,39.1,25.4,53,0.0,13,0,0,0,67374.42857142857,67853.0,0.49999999999999994,-0.8660254037844387
2023-05-13,87007,1,1,39.5,26.7,48,0.0,11,0,0,0,69076.42857142857,71763.0,0.49999999999999994,-0.8660254037844387
2023-05-14,87022,1,1,40.9,28.5,46,0.0,12,0,0,0,70592.85714285714,87007.0,0.49999999999999994,-0.8660254037844387
2023-05-15,70366,0,1,40.8,28.5,39,0.0,14,0,0,0,72328.0,87022.0,0.49999999999999994,-0.8660254037844387
2023-05-16,77436,0,1,40.6,26.2,41,0.0,16,0,0,0,72965.42857142857,70366.0,0.49999999999999994,-0.8660254037844387
2023-05-17,79207,0,1,41.2,27.0,44,0.0,16,0,0,0,74708.14285714286,77436.0,0.49999999999999994,-0.8660254037844387
2023-05-18,66820,0,1,40.5,27.4,54,0.0,13,0,0,0,77236.28571428571,79207.0,0.49999999999999994,-0.8660254037844387
2023-05-19,81833,0,1,40.6,27.3,50,0.0,13,0,0,0,77088.71428571429,66820.0,0.49999999999999994,-0.8660254037844387
2023-05-20,85297,1,1,40.3,27.9,48,0.0,15,0,0,0,78527.28571428571,81833.0,0.49999999999999994,-0.8660254037844387
2023-05-21,84539,1,1,38.0,28.0,60,1.4,14,0,0,0,78283.0,85297.0,0.49999999999999994,-0.8660254037844387
2023-05-22,78349,0,1,37.8,26.9,60,0.3,18,0,0,0,77928.28571428571,84539.0,0.49999999999999994,-0.8660254037844387
2023-05-23,75875,0,1,39.7,27.4,53,0.0,22,0,0,0,79068.71428571429,78349.0,0.49999999999999994,-0.8660254037844387
2023-05-24,74995,0,1,40.5,27.8,51,1.8,37,0,0,0,78845.71428571429,75875.0,0.49999999999999994,-0.8660254037844387
2023-05-25,74583,0,1,40.4,29.1,46,9.0,19,0,0,0,78244.0,74995.0,0.49999999999999994,-0.8660254037844387
2023-05-26,79486,0,1,40.6,29.5,48,0.3,21,0,0,0,79353.0,74583.0,0.49999999999999994,-0.8660254037844387
2023-05-27,88604,1,1,39.4,27.5,54,6.8,17,0,0,0,79017.71428571429,79486.0,0.49999999999999994,-0.8660254037844387
2023-05-28,78818,1,1,39.1,28.2,55,2.1,16,0,0,0,79490.14285714286,88604.0,0.49999999999999994,-0.8660254037844387
2023-05-29,78126,0,1,39.3,26.9,47,0.2,14,0,0,0,78672.85714285714,78818.0,0.49999999999999994,-0.8660254037844387
2023-05-30,75871,0,1,36.5,26.9,67,0.6,15,0,0,0,78641.0,78126.0,0.49999999999999994,-0.8660254037844387
2023-05-31,80284,0,1,37.4,25.0,63,0.0,15,0,0,0,78640.42857142857,75871.0,0.49999999999999994,-0.8660254037844387
2023-06-01,62407,0,1,39.1,26.8,54,0.1,15,0,1,0,79396.0,80284.0,1.2246467991473532e-16,-1.0
2023-06-02,76963,0,1,40.3,28.7,46,0.0,16,0,0,0,77656.57142857143,62407.0,1.2246467991473532e-16,-1.0
2023-06-03,85366,1,1,41.6,27.7,46,0.0,16,0,0,0,77296.14285714286,76963.0,1.2246467991473532e-16,-1.0
2023-06-04,87434,1,1,39.0,28.7,45,0.0,18,0,0,0,76833.57142857143,85366.0,1.2246467991473532e-16,-1.0
2023-06-05,79974,0,1,39.6,28.1,54,0.1,15,0,0,0,78064.42857142857,87434.0,1.2246467991473532e-16,-1.0
2023-06-06,78030,0,1,40.2,27.7,46,0.1,16,0,0,0,78328.42857142857,79974.0,1.2246467991473532e-16,-1.0
2023-06-07,75229,0,1,37.4,28.2,52,4.5,15,0,0,0,78636.85714285714,78030.0,1.2246467991473532e-16,-1.0
2023-06-08,70160,0,1,40.7,29.5,44,0.4,16,0,0,0,77914.71428571429,75229.0,1.2246467991473532e-16,-1.0
2023-06-09,74502,0,1,40.9,28.1,54,6.7,16,0,0,0,79022.28571428571,70160.0,1.2246467991473532e-16,-1.0
2023-06-10,88626,1,1,39.5,28.0,58,2.5,16,0,0,0,78670.71428571429,74502.0,1.2246467991473532e-16,-1.0
2023-06-11,92238,1,1,38.7,26.3,58,3.3,17,0,0,0,79136.42857142857,88626.0,1.2246467991473532e-16,-1.0
2023-06-12,79087,0,1,38.3,26.3,57,0.2,18,0,0,0,79822.71428571429,92238.0,1.2246467991473532e-16,-1.0
2023-06-13,75227,0,1,38.4,27.7,54,4.5,17,0,0,0,79696.0,79087.0,1.2246467991473532e-16,-1.0
2023-06-14,78487,0,1,39.2,28.8,46,0.0,16,0,0,0,79295.57142857143,75227.0,1.2246467991473532e-16,-1.0
2023-06-15,75393,0,1,39.5,29.3,44,0.0,15,0,0,0,79761.0,78487.0,1.2246467991473532e-16,-1.0
2023-06-16,72299,0,1,39.6,28.0,43,0.0,15,0,0,0,80508.57142857143,75393.0,1.2246467991473532e-16,-1.0
2023-06-17,87762,1,1,39.5,28.3,48,2.0,17,0,0,0,80193.85714285714,72299.0,1.2246467991473532e-16,-1.0
2023-06-18,86181,1,1,35.2,27.6,59,1.4,18,0,0,0,80070.42857142857,87762.0,1.2246467991473532e-16,-1.0
2023-06-19,69879,0,1,35.0,25.8,72,6.8,21,0,0,0,79205.14285714286,86181.0,1.2246467991473532e-16,-1.0
2023-06-20,71935,0,1,36.5,26.1,71,10.6,16,0,0,0,77889.71428571429,69879.0,1.2246467991473532e-16,-1.0
2023-06-21,77120,0,1,35.5,25.6,73,0.6,18,0,0,0,77419.42857142857,71935.0,1.2246467991473532e-16,-1.0
2023-06-22,67294,0,1,34.8,25.6,73,7.1,21,0,0,0,77224.14285714286,77120.0,1.2246467991473532e-16,-1.0
2023-06-23,72304,0,1,35.7,26.2,65,0.0,21,0,0,0,76067.14285714286,67294.0,1.2246467991473532e-16,-1.0
2023-06-24,83889,1,1,34.2,26.7,65,0.8,34,0,0,0,76067.85714285714,72304.0,1.2246467991473532e-16,-1.0
2023-06-25,87407,1,1,35.4,26.4,59,0.0,20,0,0,0,75514.57142857143,83889.0,1.2246467991473532e-16,-1.0
2023-06-26,73156,0,1,36.1,27.1,58,0.1,23,0,0,0,75689.71428571429,87407.0,1.2246467991473532e-16,-1.0
2023-06-27,69143,0,1,36.3,27.4,54,0.0,16,0,0,0,76157.85714285714,73156.0,1.2246467991473532e-16,-1.0
2023-06-28,71615,0,1,36.0,26.9,59,0.9,18,0,0,0,75759.0,69143.0,1.2246467991473532e-16,-1.0
2023-06-29,62005,0,1,36.3,26.4,62,1.4,18,1,0,0,74972.57142857143,71615.0,1.2246467991473532e-16,-1.0
2023-06-30,73572,0,1,36.6,26.6,57,0.1,17,0,0,0,74217.0,62005.0,1.2246467991473532e-16,-1.0
2023-07-01,82999,1,1,35.4,27.4,62,0.3,18,0,0,0,74398.14285714286,73572.0,-0.4999999999999998,-0.8660254037844388
2023-07-02,87967,1,1,34.8,27.1,65,0.2,17,0,0,0,74271.0,82999.0,-0.4999999999999998,-0.8660254037844388
2023-07-03,66077,0,1,34.4,26.3,67,0.3,17,0,0,0,74351.0,87967.0,-0.4999999999999998,-0.8660254037844388
2023-07-04,76254,0,1,33.2,25.7,75,7.9,16,0,0,0,73339.71428571429,66077.0,-0.4999999999999998,-0.8660254037844388
2023-07-05,77299,0,1,33.0,25.1,74,3.9,15,0,0,0,74355.57142857143,76254.0,-0.4999999999999998,-0.8660254037844388
2023-07-06,66977,0,1,31.5,26.3,68,0.9,17,0,0,0,75167.57142857143,77299.0,-0.4999999999999998,-0.8660254037844388
2023-07-07,69483,0,1,34.7,25.7,70,7.2,15,0,0,0,75877.85714285714,66977.0,-0.4999999999999998,-0.8660254037844388
2023-07-08,86781,1,1,34.3,26.1,72,4.4,19,0,0,0,75293.71428571429,69483.0,-0.4999999999999998,-0.8660254037844388
2023-07-09,88836,1,1,34.8,25.3,70,2.7,20,0,0,0,75834.0,86781.0,-0.4999999999999998,-0.8660254037844388
2023-07-10,64347,0,1,30.8,26.1,79,5.3,17,0,0,0,75958.14285714286,88836.0,-0.4999999999999998,-0.8660254037844388
2023-07-11,67271,0,1,32.8,25.1,74,4.9,17,0,0,0,75711.0,64347.0,-0.4999999999999998,-0.8660254037844388
2023-07-12,72664,0,1,33.6,25.1,77,3.8,15,0,0,0,74427.71428571429,67271.0,-0.4999999999999998,-0.8660254037844388
2023-07-13,67300,0,1,34.7,24.9,73,1.0,17,0,0,0,73765.57142857143,72664.0,-0.4999999999999998,-0.8660254037844388
2023-07-14,71472,0,1,34.5,25.9,62,1.0,18,0,0,0,73811.71428571429,67300.0,-0.4999999999999998,-0.8660254037844388
2023-07-15,87171,1,1,35.8,26.7,56,0.2,17,0,0,0,74095.85714285714,71472.0,-0.4999999999999998,-0.8660254037844388
2023-07-16,86170,1,1,35.4,27.4,57,0.0,20,0,0,0,74151.57142857143,87171.0,-0.4999999999999998,-0.8660254037844388
2023-07-17,71894,0,1,36.6,27.6,52,0.1,18,0,0,0,73770.71428571429,86170.0,-0.4999999999999998,-0.8660254037844388
2023-07-18,64003,0,1,36.6,28.0,51,0.1,18,0,0,0,74848.85714285714,71894.0,-0.4999999999999998,-0.8660254037844388
2023-07-19,74024,0,1,33.5,27.9,54,0.2,19,0,0,0,74382.0,64003.0,-0.4999999999999998,-0.8660254037844388
2023-07-20,63628,0,1,34.0,28.1,54,0.5,19,0,0,0,74576.28571428571,74024.0,-0.4999999999999998,-0.8660254037844388
2023-07-21,71721,0,1,35.2,27.0,54,0.9,23,0,0,0,74051.71428571429,63628.0,-0.4999999999999998,-0.8660254037844388
2023-07-22,84430,1,1,33.1,25.7,65,4.4,19,0,0,0,74087.28571428571,71721.0,-0.4999999999999998,-0.8660254037844388
2023-07-23,87792,1,1,32.6,25.5,70,5.0,20,0,0,0,73695.71428571429,84430.0,-0.4999999999999998,-0.8660254037844388
2023-07-24,73796,0,1,30.1,24.7,77,18.2,28,0,0,0,73927.42857142857,87792.0,-0.4999999999999998,-0.8660254037844388
2023-07-25,73137,0,1,26.8,24.2,85,34.6,47,0,0,0,74199.14285714286,73796.0,-0.4999999999999998,-0.8660254037844388
2023-07-26,74268,0,1,28.5,24.6,81,11.5,21,0,0,0,75504.0,73137.0,-0.4999999999999998,-0.8660254037844388
2023-07-27,63932,0,1,32.6,24.9,66,0.8,16,0,0,0,75538.85714285714,74268.0,-0.4999999999999998,-0.8660254037844388
2023-07-28,69378,0,1,34.3,25.8,60,0.2,15,0,0,0,75582.28571428571,63932.0,-0.4999999999999998,-0.8660254037844388
2023-07-29,78115,1,1,34.8,26.3,59,0.0,17,1,0,0,75247.57142857143,69378.0,-0.4999999999999998,-0.8660254037844388
2023-07-30,85258,1,1,34.8,27.0,58,0.0,18,0,0,0,74345.42857142857,78115.0,-0.4999999999999998,-0.8660254037844388
2023-07-31,68601,0,1,34.8,26.9,61,0.1,19,0,0,0,73983.42857142857,85258.0,-0.4999999999999998,-0.8660254037844388
2023-08-01,67728,0,0,35.2,27.1,56,0.6,16,0,0,0,73241.28571428571,68601.0,-0.8660254037844384,-0.5000000000000004
2023-08-02,69365,0,0,36.1,26.9,49,0.0,15,0,0,0,72468.57142857143,67728.0,-0.8660254037844384,-0.5000000000000004
2023-08-03,59898,0,0,36.9,27.0,50,0.5,19,0,0,0,71768.14285714286,69365.0,-0.8660254037844384,-0.5000000000000004
2023-08-04,69270,0,0,36.7,26.7,50,0.8,15,0,0,0,71191.85714285714,59898.0,-0.8660254037844384,-0.5000000000000004
2023-08-05,81472,1,0,37.1,27.7,50,0.4,16,0,0,0,71176.42857142857,69270.0,-0.8660254037844384,-0.5000000000000004
2023-08-06,83856,1,0,38.2,25.4,57,1.0,14,0,0,0,71656.0,81472.0,-0.8660254037844384,-0.5000000000000004
2023-08-07,69733,0,0,38.1,26.9,50,0.1,29,0,0,0,71455.71428571429,83856.0,-0.8660254037844384,-0.5000000000000004
2023-08-08,73879,0,0,37.8,26.7,49,0.2,30,0,0,0,71617.42857142857,69733.0,-0.8660254037844384,-0.5000000000000004
2023-08-09,75594,0,0,37.7,26.6,59,1.3,31,0,0,0,72496.14285714286,73879.0,-0.8660254037844384,-0.5000000000000004
2023-08-10,57443,0,0,36.7,24.7,66,3.6,34,0,0,0,73386.0,75594.0,-0.8660254037844384,-0.5000000000000004
2023-08-11,72158,0,0,34.5,25.9,73,20.3,31,0,0,0,73035.28571428571,57443.0,-0.8660254037844384,-0.5000000000000004
2023-08-12,82265,1,0,36.4,24.8,72,18.1,30,0,0,0,73447.85714285714,72158.0,-0.8660254037844384,-0.5000000000000004
2023-08-13,84401,1,0,35.7,24.6,66,0.3,31,0,0,0,73561.14285714286,82265.0,-0.8660254037844384,-0.5000000000000004
2023-08-14,74617,0,0,35.7,25.6,72,0.9,27,0,0,0,73639.0,84401.0,-0.8660254037844384,-0.5000000000000004
2023-08-15,78726,0,0,35.4,25.1,63,0.1,31,1,0,0,74336.71428571429,74617.0,-0.8660254037844384,-0.5000000000000004
2023-08-16,75776,0,0,36.4,25.5,57,0.0,27,0,0,0,75029.14285714286,78726.0,-0.8660254037844384,-0.5000000000000004
2023-08-17,64695,0,0,37.4,25.8,57,1.0,26,0,0,0,75055.14285714286,75776.0,-0.8660254037844384,-0.5000000000000004
2023-08-18,61904,0,0,36.0,26.1,55,0.0,27,0,0,0,76091.14285714286,64695.0,-0.8660254037844384,-0.5000000000000004
2023-08-19,79242,1,0,37.4,27.4,55,1.2,29,0,0,0,74626.28571428571,61904.0,-0.8660254037844384,-0.5000000000000004
2023-08-20,79444,1,0,37.5,26.5,51,0.8,29,0,0,0,74194.42857142857,79242.0,-0.8660254037844384,-0.5000000000000004
2023-08-21,69909,0,0,37.4,26.4,56,0.7,34,0,0,0,73486.28571428571,79444.0,-0.8660254037844384,-0.5000000000000004
2023-08-22,72695,0,0,36.8,26.6,65,1.4,35,0,0,0,72813.71428571429,69909.0,-0.8660254037844384,-0.5000000000000004
2023-08-23,71122,0,0,37.7,26.1,55,1.1,34,0,0,0,71952.14285714286,72695.0,-0.8660254037844384,-0.5000000000000004
2023-08-24,67308,0,0,38.1,26.5,53,0.2,58,0,0,0,71287.28571428571,71122.0,-0.8660254037844384,-0.5000000000000004
2023-08-25,69529,0,0,37.9,25.7,53,0.4,34,0,1,0,71660.57142857143,67308.0,-0.8660254037844384,-0.5000000000000004
2023-08-26,71073,1,0,37.7,25.4,63,7.2,31,0,0,0,72749.85714285714,69529.0,-0.8660254037844384,-0.5000000000000004
2023-08-27,79152,1,0,36.7,25.6,65,4.9,27,0,0,0,71582.85714285714,71073.0,-0.8660254037844384,-0.5000000000000004
2023-08-28,68263,0,0,37.6,26.2,57,0.5,21,0,0,0,71541.14285714286,79152.0,-0.8660254037844384,-0.5000000000000004
2023-08-29,64214,0,0,36.1,25.7,59,5.8,23,0,0,0,71306.0,68263.0,-0.8660254037844384,-0.5000000000000004
2023-08-30,71132,0,0,34.1,24.7,73,19.3,22,0,1,0,70094.42857142857,64214.0,-0.8660254037844384,-0.5000000000000004
2023-08-31,59808,0,0,35.4,24.0,73,13.2,27,0,0,0,70095.85714285714,71132.0,-0.8660254037844384,-0.5000000000000004
2023-09-01,67193,0,0,35.5,25.1,71,17.0,26,0,0,0,69024.42857142857,59808.0,-1.0,-1.8369701987210297e-16
2023-09-02,81655,1,0,36.7,25.1,71,27.4,21,0,0,0,68690.71428571429,67193.0,-1.0,-1.8369701987210297e-16
2023-09-03,81459,1,0,33.3,25.1,72,5.9,26,0,0,0,70202.42857142857,81655.0,-1.0,-1.8369701987210297e-16
2023-09-04,76555,0,0,30.9,24.9,73,5.3,23,0,0,0,70532.0,81459.0,-1.0,-1.8369701987210297e-16
2023-09-05,71946,0,0,30.3,24.8,74,4.2,26,0,0,0,71716.57142857143,76555.0,-1.0,-1.8369701987210297e-16
2023-09-06,75804,0,0,33.4,25.5,67,0.0,25,0,1,0,72821.14285714286,71946.0,-1.0,-1.8369701987210297e-16
2023-09-07,58855,0,0,34.7,25.9,62,0.2,26,1,0,0,73488.57142857143,75804.0,-1.0,-1.8369701987210297e-16
2023-09-08,68021,0,0,35.1,25.8,64,0.0,29,0,0,0,73352.42857142857,58855.0,-1.0,-1.8369701987210297e-16
2023-09-09,78557,1,0,36.0,26.2,63,0.9,27,0,0,0,73470.71428571429,68021.0,-1.0,-1.8369701987210297e-16
2023-09-10,84449,1,0,34.5,26.0,67,0.1,24,0,0,0,73028.14285714286,78557.0,-1.0,-1.8369701987210297e-16
2023-09-11,66199,0,0,33.7,26.1,65,0.0,21,0,0,0,73455.28571428571,84449.0,-1.0,-1.8369701987210297e-16
2023-09-12,70055,0,0,33.5,26.7,61,0.3,24,0,0,0,71975.85714285714,66199.0,-1.0,-1.8369701987210297e-16
2023-09-13,75059,0,0,35.9,25.7,58,0.8,26,0,0,0,71705.71428571429,70055.0,-1.0,-1.8369701987210297e-16
2023-09-14,61926,0,0,36.0,26.0,57,0.3,25,0,0,0,71599.28571428571,75059.0,-1.0,-1.8369701987210297e-16
2023-09-15,62357,0,0,35.1,25.1,70,0.5,23,0,0,1,72038.0,61926.0,-1.0,-1.8369701987210297e-16
2023-09-16,66590,1,0,35.5,25.2,78,8.3,27,0,0,1,71228.85714285714,62357.0,-1.0,-1.8369701987210297e-16
2023-09-17,77441,1,0,34.6,23.7,77,18.5,21,0,0,1,69519.28571428571,66590.0,-1.0,-1.8369701987210297e-16
2023-09-18,62745,0,0,35.2,25.1,73,5.5,24,0,1,1,68518.14285714286,77441.0,-1.0,-1.8369701987210297e-16
2023-09-19,67267,0,0,33.9,24.7,68,0.6,26,0,0,1,68024.71428571429,62745.0,-1.0,-1.8369701987210297e-16
2023-09-20,64277,0,0,34.1,24.4,69,0.1,28,0,0,1,67626.42857142857,67267.0,-1.0,-1.8369701987210297e-16
2023-09-21,66462,0,0,33.3,25.6,75,1.5,38,0,0,1,66086.14285714286,64277.0,-1.0,-1.8369701987210297e-16
2023-09-22,72650,0,0,33.5,24.1,79,20.7,29,0,0,1,66734.14285714286,66462.0,-1.0,-1.8369701987210297e-16
2023-09-23,74884,1,0,33.0,24.3,81,16.0,34,0,0,1,68204.57142857143,72650.0,-1.0,-1.8369701987210297e-16
2023-09-24,66598,1,0,34.3,24.2,77,21.5,35,0,0,0,69389.42857142857,74884.0,-1.0,-1.8369701987210297e-16
2023-09-25,72137,0,0,34.0,24.1,75,0.4,60,0,0,0,67840.42857142857,66598.0,-1.0,-1.8369701987210297e-16
2023-09-26,55747,0,0,33.0,24.2,82,10.8,38,0,0,0,69182.14285714286,72137.0,-1.0,-1.8369701987210297e-16
2023-09-27,66336,0,0,33.1,24.0,81,7.6,27,0,0,0,67536.42857142857,55747.0,-1.0,-1.8369701987210297e-16
2023-09-28,54620,0,0,33.0,24.5,79,32.7,32,1,0,0,67830.57142857143,66336.0,-1.0,-1.8369701987210297e-16
2023-09-29,66233,0,0,32.6,24.5,83,20.0,32,0,0,0,66138.85714285714,54620.0,-1.0,-1.8369701987210297e-16
2023-09-30,87081,1,0,32.2,24.3,81,7.0,37,0,0,0,65222.142857142855,66233.0,-1.0,-1.8369701987210297e-16
2023-10-01,88623,1,0,32.9,24.4,75,0.3,35,0,0,0,66964.57142857143,87081.0,-0.8660254037844386,0.5000000000000001
2023-10-02,80551,0,0,34.4,24.4,68,0.0,32,1,0,0,70111.0,88623.0,-0.8660254037844386,0.5000000000000001
2023-10-03,79365,0,0,34.2,25.3,64,0.2,32,0,0,0,71313.0,80551.0,-0.8660254037844386,0.5000000000000001
2023-10-04,76526,0,0,34.1,23.5,72,0.4,27,0,0,0,74687.0,79365.0,-0.8660254037844386,0.5000000000000001
2023-10-05,68558,0,0,33.9,24.4,73,0.2,30,0,0,0,76142.71428571429,76526.0,-0.8660254037844386,0.5000000000000001
2023-10-06,72104,0,0,35.7,25.0,69,0.0,27,0,0,0,78133.85714285714,68558.0,-0.8660254037844386,0.5000000000000001
2023-10-07,72309,1,0,35.3,24.7,67,0.2,26,0,0,0,78972.57142857143,72104.0,-0.8660254037844386,0.5000000000000001
2023-10-08,70515,1,0,34.1,24.9,73,4.8,24,0,0,0,76862.28571428571,72309.0,-0.8660254037844386,0.5000000000000001
2023-10-09,68828,0,0,34.2,24.5,79,5.7,27,0,0,0,74275.42857142857,70515.0,-0.8660254037844386,0.5000000000000001
2023-10-10,71361,0,0,34.5,24.5,76,0.4,24,0,0,0,72600.71428571429,68828.0,-0.8660254037844386,0.5000000000000001
2023-10-11,72230,0,0,33.9,23.7,72,1.9,21,0,0,0,71457.28571428571,71361.0,-0.8660254037844386,0.5000000000000001
2023-10-12,65937,0,0,34.5,23.4,64,0.0,25,0,0,0,70843.57142857143,72230.0,-0.8660254037844386,0.5000000000000001
2023-10-13,59304,0,0,32.3,21.5,70,0.1,25,0,0,0,70469.14285714286,65937.0,-0.8660254037844386,0.5000000000000001
2023-10-14,67785,1,0,31.7,23.5,80,5.0,18,0,0,0,68640.57142857143,59304.0,-0.8660254037844386,0.5000000000000001
2023-10-15,60659,1,0,32.2,24.0,78,10.5,25,0,1,0,67994.28571428571,67785.0,-0.8660254037844386,0.5000000000000001
2023-10-16,73859,0,0,32.4,24.5,74,0.5,23,0,1,0,66586.28571428571,60659.0,-0.8660254037844386,0.5000000000000001
2023-10-17,72123,0,0,34.3,23.8,62,0.5,23,0,1,0,67305.0,73859.0,-0.8660254037844386,0.5000000000000001
2023-10-18,68763,0,0,35.2,23.1,58,0.2,27,0,1,0,67413.85714285714,72123.0,-0.8660254037844386,0.5000000000000001
2023-10-19,66757,0,0,33.5,22.8,63,0.9,18,0,1,0,66918.57142857143,68763.0,-0.8660254037844386,0.5000000000000001
2023-10-20,69821,0,0,35.0,22.9,66,0.0,23,0,1,0,67035.71428571429,66757.0,-0.8660254037844386,0.5000000000000001
2023-10-21,65422,1,0,34.0,23.1,71,2.2,30,0,1,0,68538.14285714286,69821.0,-0.8660254037844386,0.5000000000000001
2023-10-22,77187,1,0,36.2,22.7,61,0.0,26,0,1,0,68200.57142857143,65422.0,-0.8660254037844386,0.5000000000000001
2023-10-23,79693,0,0,36.1,22.2,43,0.0,28,0,1,0,70561.71428571429,77187.0,-0.8660254037844386,0.5000000000000001
2023-10-24,71037,0,0,35.7,21.4,42,0.0,51,1,1,0,71395.14285714286,79693.0,-0.8660254037844386,0.5000000000000001
2023-10-25,65422,0,0,35.7,21.7,50,0.0,29,0,0,0,71240.0,71037.0,-0.8660254037844386,0.5000000000000001
2023-10-26,62055,0,0,34.5,22.0,58,0.0,24,0,0,0,70762.71428571429,65422.0,-0.8660254037844386,0.5000000000000001
2023-10-27,63404,0,0,33.8,22.2,66,3.4,29,0,0,0,70091.0,62055.0,-0.8660254037844386,0.5000000000000001
2023-10-28,47351,1,0,33.2,23.6,75,1.2,25,0,0,0,69174.28571428571,63404.0,-0.8660254037844386,0.5000000000000001
2023-10-29,85497,1,0,32.0,24.1,76,2.7,20,0,0,0,66592.71428571429,47351.0,-0.8660254037844386,0.5000000000000001
2023-10-30,69654,0,0,30.2,23.0,85,9.4,27,0,0,0,67779.85714285714,85497.0,-0.8660254037844386,0.5000000000000001
2023-10-31,62269,0,0,32.1,23.0,78,1.0,21,0,0,0,66345.71428571429,69654.0,-0.8660254037844386,0.5000000000000001
2023-11-01,63710,0,0,32.8,22.9,81,6.2,23,0,0,0,65093.142857142855,62269.0,-0.5000000000000004,0.8660254037844384
2023-11-02,59335,0,0,30.3,23.7,83,4.2,18,0,0,0,64848.57142857143,63710.0,-0.5000000000000004,0.8660254037844384
2023-11-03,66048,0,0,31.2,24.1,83,4.4,22,0,0,0,64460.0,59335.0,-0.5000000000000004,0.8660254037844384
2023-11-04,70250,1,0,29.3,23.5,88,12.9,21,0,0,0,64837.71428571428,66048.0,-0.5000000000000004,0.8660254037844384
2023-11-05,78389,1,0,30.4,23.2,88,38.0,17,0,0,0,68109.0,70250.0,-0.5000000000000004,0.8660254037844384
2023-11-06,66312,0,0,29.9,23.2,87,8.2,17,0,0,0,67093.57142857143,78389.0,-0.5000000000000004,0.8660254037844384
2023-11-07,61640,0,0,29.9,23.4,89,13.3,17,0,0,0,66616.14285714286,66312.0,-0.5000000000000004,0.8660254037844384
2023-11-08,58157,0,0,30.0,23.5,89,12.4,14,0,0,0,66526.28571428571,61640.0,-0.5000000000000004,0.8660254037844384
2023-11-09,56723,0,0,29.0,22.5,87,9.5,16,0,0,0,65733.0,58157.0,-0.5000000000000004,0.8660254037844384
2023-11-10,56978,0,0,30.9,22.8,79,0.3,36,0,0,0,65359.857142857145,56723.0,-0.5000000000000004,0.8660254037844384
2023-11-11,71490,1,0,30.3,20.6,79,0.0,17,0,0,0,64064.142857142855,56978.0,-0.5000000000000004,0.8660254037844384
2023-11-12,74807,1,0,30.1,21.3,79,0.1,12,1,1,0,64241.28571428572,71490.0,-0.5000000000000004,0.8660254037844384
2023-11-13,70902,0,0,30.4,20.8,78,0.2,22,0,0,0,63729.57142857143,74807.0,-0.5000000000000004,0.8660254037844384
2023-11-14,69041,0,0,28.5,23.8,83,6.7,21,0,0,0,64385.28571428572,70902.0,-0.5000000000000004,0.8660254037844384
